OBFCM data source,ID,OBFCM ReportingPeriod,Registration Year,Total fuel consumed (lifetime) (l),Total distance travelled (lifetime) (km),Total distance travelled in charge depleting operation with engine off (lifetime) (km),Total distance travelled in charge depleting operation with engine running (lifetime) (km),Total distance travelled in driver-selectable charge increasing operation (lifetime)  (km),Total fuel consumed in charge depleting operation (lifetime) (l),Total fuel consumed in driver-selectable charge increasing operation (lifetime) (l),Total grid energy into the battery (lifetime) (kWh),Used in calculation
OEM,9767630,2021,2021,7.55,61.6,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9767646,2021,2021,2.04,7.1,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8384712,2021,2021,71.73,901.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8384732,2021,2021,1588.29,18067.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8384753,2021,2021,400.33,5662.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9879144,2021,2021,1079.11,17626.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9871609,2021,2021,2.2,23.4,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10258369,2021,2021,3.62,18.8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10258370,2021,2021,3.32,14.4,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10258371,2021,2021,3.11,15.8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10175614,2021,2021,4.92,24,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10175642,2021,2021,2.5,9.4,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10175645,2021,2021,161.59,2434.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9806952,2021,2021,2323.6,31210.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9806958,2021,2021,1028.31,11516,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9807377,2021,2021,773.84,8245.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9807391,2021,2021,1534.02,12059,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9807413,2021,2021,2076.31,27153.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9807426,2021,2021,1760.56,21916.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10317061,2021,2021,347.55,3906.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316851,2021,2021,1262.73,15225.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316855,2021,2021,1280.97,16487.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316890,2021,2021,3.67,32.9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10316938,2021,2021,1952.89,21375.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316942,2021,2021,1449.8,15399.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316957,2021,2021,1440.37,16743.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316961,2021,2021,185,2024.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316965,2021,2021,878.99,8148.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316968,2021,2021,95.14,1167.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316974,2021,2021,613.25,6515.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316976,2021,2021,765.83,9764.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316989,2021,2021,1264.13,28836.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10317002,2021,2021,879.67,9825.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10316777,2021,2021,86.82,1071.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8850425,2021,2021,4.4,32.1,0,0,0,0,0,0,0
OEM,8850430,2021,2021,1.8,5.8,0,0,0,0,0,0,0
OEM,8850870,2021,2021,1.8,9.4,0,0,0,0,0,0,0
OEM,8850872,2021,2021,1.7,11.3,0,0,0,0,0,0,0
OEM,8850877,2021,2021,1.1,6.3,0,0,0,0,0,0,0
OEM,8850887,2021,2021,1.5,9.1,0,0,0,0,0,0,0
OEM,8850890,2021,2021,1.8,9.5,0,0,0,0,0,0,0
OEM,8850893,2021,2021,1.5,5.8,0,0,0,0,0,0,0
OEM,8850896,2021,2021,22.1,270.8,0,0,0,0,0,0,0
OEM,8850901,2021,2021,1.6,9.3,0,0,0,0,0,0,0
OEM,8850902,2021,2021,1.9,11.8,0,0,0,0,0,0,0
OEM,8850903,2021,2021,4.8,46.2,0,0,0,0,0,0,0
OEM,8850906,2021,2021,1.7,8.9,0,0,0,0,0,0,0
OEM,8850907,2021,2021,1.1,6.2,0,0,0,0,0,0,0
OEM,8850908,2021,2021,5.9,66.7,0,0,0,0,0,0,0
OEM,8850909,2021,2021,3.1,7.8,0,0,0,0,0,0,0
OEM,8850918,2021,2021,18.6,254.5,0,0,0,0,0,0,0
OEM,8850919,2021,2021,3.1,20.3,0,0,0,0,0,0,0
OEM,8850922,2021,2021,1.7,12.5,0,0,0,0,0,0,0
OEM,8850924,2021,2021,1,5.9,0,0,0,0,0,0,0
OEM,8850885,2021,2021,1.3,6.9,0,0,0,0,0,0,0
OEM,8850910,2021,2021,1,5.2,0,0,0,0,0,0,0
OEM,8850920,2021,2021,1.2,5.9,0,0,0,0,0,0,0
OEM,8850925,2021,2021,1.5,7.6,0,0,0,0,0,0,0
OEM,8850928,2021,2021,1,6.6,0,0,0,0,0,0,0
OEM,8850931,2021,2021,2.1,14.9,0,0,0,0,0,0,0
OEM,9833733,2021,2021,2.1,12.3,0,0,0,0,0,0,0
OEM,9794646,2021,2021,1.5,7,0,0,0,0,0,0,0
OEM,9794647,2021,2021,1.7,6.7,0,0,0,0,0,0,0
OEM,9794648,2021,2021,1,5.5,0,0,0,0,0,0,0
OEM,8851099,2021,2021,1.2,5.2,0,0,0,0,0,0,0
OEM,8851052,2021,2021,5.3,53.1,0,0,0,0,0,0,0
OEM,8851077,2021,2021,18.9,215.8,0,0,0,0,0,0,0
OEM,8850839,2021,2021,1.2,6.1,0,0,0,0,0,0,0
OEM,8850855,2021,2021,1.6,9,0,0,0,0,0,0,0
OEM,8850929,2021,2021,2,8.3,0,0,0,0,0,0,0
OEM,8851345,2021,2021,1.2,5.3,0,0,0,0,0,0,0
OEM,8851347,2021,2021,2.1,17.3,0,0,0,0,0,0,0
OEM,8399675,2021,2021,1.3,7,0,0,0,0,0,0,0
OEM,8851531,2021,2021,2.3,5.5,0,0,0,0,0,0,0
OEM,8851242,2021,2021,10.8,109,0,0,0,0,0,0,0
OEM,8851250,2021,2021,1,4.3,0,0,0,0,0,0,0
OEM,8399595,2021,2021,3.1,10.8,0,0,0,0,0,0,0
OEM,8399597,2021,2021,2,8.5,0,0,0,0,0,0,0
OEM,8851286,2021,2021,1.2,5.4,0,0,0,0,0,0,0
OEM,8851293,2021,2021,1.1,5.1,0,0,0,0,0,0,0
OEM,10091938,2021,2021,2.2,12.2,0,0,0,0,0,0,0
OEM,10091941,2021,2021,1.1,5.6,0,0,0,0,0,0,0
OEM,8851080,2021,2021,1.2,7.2,0,0,0,0,0,0,0
OEM,8405567,2021,2021,66.7,961.7,0,0,0,0,0,0,1
OEM,8851217,2021,2021,1,4.4,0,0,0,0,0,0,0
OEM,8851399,2021,2021,1.1,3.3,0,0,0,0,0,0,0
OEM,8851447,2021,2021,1.7,5.6,0,0,0,0,0,0,0
OEM,8851393,2021,2021,1.4,5.8,0,0,0,0,0,0,0
OEM,8851394,2021,2021,1.1,4.8,0,0,0,0,0,0,0
OEM,8851397,2021,2021,1.7,9.4,0,0,0,0,0,0,0
OEM,8851400,2021,2021,1,4.6,0,0,0,0,0,0,0
OEM,8851414,2021,2021,1.9,5.1,0,0,0,0,0,0,0
OEM,8851420,2021,2021,1.4,6.8,0,0,0,0,0,0,0
OEM,8851422,2021,2021,1.5,5.5,0,0,0,0,0,0,0
OEM,8851444,2021,2021,1.2,4.4,0,0,0,0,0,0,0
OEM,8851318,2021,2021,1.4,5.4,0,0,0,0,0,0,0
OEM,8851337,2021,2021,1.6,6.2,0,0,0,0,0,0,0
OEM,8851340,2021,2021,1.6,5.8,0,0,0,0,0,0,0
OEM,8851344,2021,2021,1.9,6.2,0,0,0,0,0,0,0
OEM,8851348,2021,2021,1.5,5.5,0,0,0,0,0,0,0
OEM,8851349,2021,2021,1.2,6.4,0,0,0,0,0,0,0
OEM,8851350,2021,2021,1.4,13.1,0,0,0,0,0,0,0
OEM,8851356,2021,2021,2.4,9.7,0,0,0,0,0,0,0
OEM,8851435,2021,2021,4.6,48.2,0,0,0,0,0,0,0
OEM,8851482,2021,2021,1.8,6.6,0,0,0,0,0,0,0
OEM,8851492,2021,2021,1.1,4.8,0,0,0,0,0,0,0
OEM,8851496,2021,2021,1,5.1,0,0,0,0,0,0,0
OEM,8851536,2021,2021,1,4.2,0,0,0,0,0,0,0
OEM,8851539,2021,2021,1.1,7.4,0,0,0,0,0,0,0
OEM,8851551,2021,2021,1.2,4.8,0,0,0,0,0,0,0
OEM,8909951,2021,2021,1547.6,21038.9,0,0,0,0,0,0,1
OEM,8909954,2021,2021,344,3817.5,0,0,0,0,0,0,1
OEM,9795589,2021,2021,1227.1,15407.9,0,0,0,0,0,0,1
OEM,8910213,2021,2021,662.8,6204.9,0,0,0,0,0,0,1
OEM,8910227,2021,2021,859.6,9464.3,0,0,0,0,0,0,1
OEM,8910239,2021,2021,871.4,7778.6,0,0,0,0,0,0,1
OEM,8910272,2021,2021,1091,7966.5,0,0,0,0,0,0,1
OEM,8910296,2021,2021,138,1312.4,0,0,0,0,0,0,1
OEM,8910372,2021,2021,400,6533.6,0,0,0,0,0,0,1
OEM,9992146,2021,2021,1339.4,15406.5,0,0,0,0,0,0,1
OEM,8910425,2021,2021,1.7,13.4,0,0,0,0,0,0,0
OEM,8910426,2021,2021,3.5,21.7,0,0,0,0,0,0,0
OEM,8910432,2021,2021,2,14.7,0,0,0,0,0,0,0
OEM,8910437,2021,2021,2,13.9,0,0,0,0,0,0,0
OEM,8910450,2021,2021,2,15.2,0,0,0,0,0,0,0
OEM,8910452,2021,2021,1.9,14.9,0,0,0,0,0,0,0
OEM,8910456,2021,2021,1.5,12.2,0,0,0,0,0,0,0
OEM,8910509,2021,2021,1.3,12.2,0,0,0,0,0,0,0
OEM,8910517,2021,2021,1.7,13.4,0,0,0,0,0,0,0
OEM,8910518,2021,2021,1.9,15,0,0,0,0,0,0,0
OEM,8910522,2021,2021,2.3,12.9,0,0,0,0,0,0,0
OEM,8910685,2021,2021,1.5,6,0,0,0,0,0,0,0
OEM,8910688,2021,2021,21.6,269.3,0,0,0,0,0,0,0
OEM,8910697,2021,2021,1.2,3.9,0,0,0,0,0,0,0
OEM,8910700,2021,2021,1.5,8.8,0,0,0,0,0,0,0
OEM,8910701,2021,2021,1.3,8.9,0,0,0,0,0,0,0
OEM,8910702,2021,2021,1.2,8.6,0,0,0,0,0,0,0
OEM,8909842,2021,2021,1531,20754.3,0,0,0,0,0,0,1
OEM,10223345,2021,2021,1.7,11.8,0,0,0,0,0,0,0
OEM,10223346,2021,2021,1,6.2,0,0,0,0,0,0,0
OEM,10223349,2021,2021,1.1,8.4,0,0,0,0,0,0,0
OEM,10223350,2021,2021,1.1,6.7,0,0,0,0,0,0,0
OEM,10223357,2021,2021,1.7,8.6,0,0,0,0,0,0,0
OEM,10223358,2021,2021,1.1,6.3,0,0,0,0,0,0,0
OEM,10223359,2021,2021,1.1,6.4,0,0,0,0,0,0,0
OEM,10223361,2021,2021,2.3,14.7,0,0,0,0,0,0,0
OEM,10223362,2021,2021,1.3,10,0,0,0,0,0,0,0
OEM,10223363,2021,2021,1,4.8,0,0,0,0,0,0,0
OEM,10223365,2021,2021,1.2,5.6,0,0,0,0,0,0,0
OEM,10223366,2021,2021,1.2,4.8,0,0,0,0,0,0,0
OEM,10223369,2021,2021,1.5,6.9,0,0,0,0,0,0,0
OEM,10223370,2021,2021,1,5.7,0,0,0,0,0,0,0
OEM,10223372,2021,2021,1.1,5.9,0,0,0,0,0,0,0
OEM,10223378,2021,2021,1.4,8.9,0,0,0,0,0,0,0
OEM,10223381,2021,2021,1.4,8.3,0,0,0,0,0,0,0
OEM,10223382,2021,2021,1,5.7,0,0,0,0,0,0,0
OEM,10223388,2021,2021,1.6,7.7,0,0,0,0,0,0,0
OEM,10223389,2021,2021,1.1,6.1,0,0,0,0,0,0,0
OEM,10223390,2021,2021,1.2,6.2,0,0,0,0,0,0,0
OEM,10223391,2021,2021,1.2,6.6,0,0,0,0,0,0,0
OEM,10223397,2021,2021,1.1,6.2,0,0,0,0,0,0,0
OEM,10223398,2021,2021,1.6,14.2,0,0,0,0,0,0,0
OEM,5761351,2021,2021,1278,29644,0,0,0,0,0,0,1
OEM,5757217,2021,2021,838,16901,0,0,0,0,0,0,1
OEM,5757292,2021,2021,877,14584,0,0,0,0,0,0,1
OEM,5713817,2021,2021,131,1817,0,0,0,0,0,0,1
OEM,5806673,2021,2021,3,348,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5806676,2021,2021,3,327,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5761236,2021,2021,1108,15286,0,0,0,0,0,0,1
OEM,5757892,2021,2021,883,15024,0,0,0,0,0,0,1
OEM,5757980,2021,2021,1650,23624,0,0,0,0,0,0,1
OEM,9880398,2021,2021,596,5114,0,0,0,0,0,0,1
OEM,5742461,2021,2021,117,1490,0,0,0,0,0,0,1
OEM,5733052,2021,2021,569,8808,0,0,0,0,0,0,1
OEM,5728895,2021,2021,167,2310,0,0,0,0,0,0,1
OEM,5728932,2021,2021,639,7989,0,0,0,0,0,0,1
OEM,10038595,2021,2021,60,657,0,0,0,0,0,0,1
OEM,10038647,2021,2021,195,1937,0,0,0,0,0,0,1
OEM,10238762,2021,2021,1.6,10.3,0,0,0,0,0,0,0
OEM,10238764,2021,2021,1.3,8.2,0,0,0,0,0,0,0
OEM,10238766,2021,2021,2,9.8,0,0,0,0,0,0,0
OEM,10238771,2021,2021,1.9,7.3,0,0,0,0,0,0,0
OEM,10238774,2021,2021,2.1,8.4,0,0,0,0,0,0,0
OEM,10238775,2021,2021,1,5.3,0,0,0,0,0,0,0
OEM,10238778,2021,2021,1.9,6.8,0,0,0,0,0,0,0
OEM,10238787,2021,2021,2.3,17,0,0,0,0,0,0,0
OEM,10238789,2021,2021,1.1,4.9,0,0,0,0,0,0,0
OEM,10238791,2021,2021,4.4,29.1,0,0,0,0,0,0,0
OEM,10238793,2021,2021,1.7,7.4,0,0,0,0,0,0,0
OEM,10238794,2021,2021,1.4,6.7,0,0,0,0,0,0,0
OEM,10238795,2021,2021,1.3,7.5,0,0,0,0,0,0,0
OEM,10238797,2021,2021,1.5,7.7,0,0,0,0,0,0,0
OEM,10238799,2021,2021,1,5.3,0,0,0,0,0,0,0
OEM,10238800,2021,2021,1.4,6.1,0,0,0,0,0,0,0
OEM,10238801,2021,2021,1.9,7.1,0,0,0,0,0,0,0
OEM,10238802,2021,2021,1.1,8.2,0,0,0,0,0,0,0
OEM,10238803,2021,2021,1,6.5,0,0,0,0,0,0,0
OEM,9831974,2021,2021,1.3,10.7,0,0,0,0,0,0,0
OEM,9831973,2021,2021,1,9.6,0,0,0,0,0,0,0
OEM,9831979,2021,2021,1,5.6,0,0,0,0,0,0,0
OEM,9826905,2021,2021,428.57,8024.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9826906,2021,2021,60.89,902.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9826918,2021,2021,995.55,20870.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9826920,2021,2021,153.22,2595.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9826928,2021,2021,30.33,618.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9826930,2021,2021,410.66,6281.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9826934,2021,2021,314.98,5041.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9826943,2021,2021,44.29,652.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9826948,2021,2021,304.4,5575.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9826955,2021,2021,496.63,8386,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9741978,2021,2021,4.17,21.9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9741981,2021,2021,2.65,14.7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9749214,2021,2021,1845.2,30181.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9749220,2021,2021,1264.22,21065.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9732549,2021,2021,1704.21,22519.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9732589,2021,2021,1235.52,20221.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9732604,2021,2021,2372.69,59458,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9732610,2021,2021,1098.31,15274.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9732638,2021,2021,1296.78,14460.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9732641,2021,2021,1287.67,34484.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9763330,2021,2021,243.6,2358.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9763394,2021,2021,1399.29,12524.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10173202,2021,2021,475.03,8117.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10173209,2021,2021,693.13,12035.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10173217,2021,2021,2221.3,38911,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10173222,2021,2021,2510.07,51354.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10173244,2021,2021,1592.06,30626.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8384070,2021,2021,2.54,8.9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9750083,2021,2021,1865.39,30562.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9750098,2021,2021,1601.38,33134.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8382364,2021,2021,25.8,244.7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9750740,2021,2021,1182.51,16345.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9750746,2021,2021,616.99,9596.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9739309,2021,2021,1503.35,17234.3,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9739368,2021,2021,1072.7,23247.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8381266,2021,2021,985.18,7962.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8381272,2021,2021,1.99,5.1,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9750466,2021,2021,2388.54,41642.2,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9731356,2021,2021,1275.01,15106.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9731368,2021,2021,1249.48,20108.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9731401,2021,2021,3011.05,82121.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9731402,2021,2021,1218.82,15467.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9731403,2021,2021,2591.32,31489.6,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9731407,2021,2021,1423.32,17390.5,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9731419,2021,2021,825.33,10673.1,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9531755,2021,2021,1462.21,14314.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9531759,2021,2021,881.34,9051,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9739666,2021,2021,3.23,10.6,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,10000600,2021,2021,811.2,12492.9,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,10001096,2021,2021,3.79,12,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9531967,2021,2021,1522.42,31283.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849953,2021,2021,2373,20412,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849954,2021,2021,826,9694,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849955,2021,2021,588,6757,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849956,2021,2021,4,23,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9849957,2021,2021,4,20,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9849959,2021,2021,1326,11810,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63008081,2021,2021,1,8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63008096,2021,2021,2,10,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63008201,2021,2021,216,2260,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63008189,2021,2021,2,9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63008208,2021,2021,2,9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9716871,2021,2021,1847.28,20082.7,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006839,2021,2021,3661,43879,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007672,2021,2021,634,8071,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007555,2021,2021,2215,30170,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006881,2021,2021,3047,44074,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9860336,2021,2021,2993.2,47024.4,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9860346,2021,2021,1235.98,18688.8,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798534,2021,2021,412,6125,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798538,2021,2021,2174,31938,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8204805,2021,2021,3,13,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,8390559,2021,2021,552,5738,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,8390661,2021,2021,8,46,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9849924,2021,2021,598,6560,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849925,2021,2021,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9849926,2021,2021,1061,12986,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849927,2021,2021,1609,14302,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849928,2021,2021,5,22,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9849929,2021,2021,896,8208,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849930,2021,2021,6,27,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9849931,2021,2021,685,6035,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849932,2021,2021,213,1824,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849934,2021,2021,4,24,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9849935,2021,2021,645,7324,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849936,2021,2021,1306,14586,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9849937,2021,2021,4,21,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007095,2021,2021,2259,27221,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007734,2021,2021,1292,16967,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007878,2021,2021,2492,29405,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007933,2021,2021,1673,21775,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007773,2021,2021,1361,16797,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007154,2021,2021,2870,38125,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006765,2021,2021,3,8,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,63007230,2021,2021,699,8554,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63007564,2021,2021,748,9292,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006636,2021,2021,2699,34482,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,63006908,2021,2021,687,8691,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798455,2021,2021,159,2879,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798456,2021,2021,379,4876,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798460,2021,2021,2,9,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5798461,2021,2021,2,10,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5798462,2021,2021,1,7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,5798463,2021,2021,814,9992,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798464,2021,2021,385,4763,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798465,2021,2021,557,8585,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,5798466,2021,2021,335,4972,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560188,2021,2021,1,6,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560189,2021,2021,162,1410,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560190,2021,2021,1626,15173,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560191,2021,2021,3980,35199,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560192,2021,2021,1599,13598,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560193,2021,2021,8,23,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560194,2021,2021,1254,11805,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560195,2021,2021,3,7,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560196,2021,2021,17,89,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560197,2021,2021,2,6,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560198,2021,2021,2505,21780,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560199,2021,2021,705,6664,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9560200,2021,2021,2,6,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9560201,2021,2021,238,2055,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850231,2021,2021,10,32,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850232,2021,2021,7,31,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850233,2021,2021,142,1574,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850234,2021,2021,4,19,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850235,2021,2021,2360,27913,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850236,2021,2021,735,6627,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850237,2021,2021,6,26,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850238,2021,2021,1028,12441,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850239,2021,2021,1836,20956,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850240,2021,2021,1826,19852,NULL,NULL,NULL,NULL,NULL,NULL,1
OEM,9850241,2021,2021,5,26,NULL,NULL,NULL,NULL,NULL,NULL,0
OEM,9850242,2021,2021,7,26,NULL,NULL,NULL,NULL,NULL,NULL,0
